,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
80,80,33.333333333333336,2025-05-24 21:51:38.017559,2025-05-24 21:51:56.953985,0 days 00:00:18.936426,AdamW,0.19118302927828565,,,3.962048904972554e-05,,,,6,,,0.0014552676501939934,,PRUNED
81,81,33.333333333333336,2025-05-24 21:51:56.993692,2025-05-24 21:52:16.637752,0 days 00:00:19.644060,AdamW,0.3504441474286223,,,6.296778258589894e-05,,,,2,,,0.002048640349448933,,PRUNED
82,82,68.75,2025-05-24 21:52:16.672220,2025-05-24 21:52:48.216756,0 days 00:00:31.544536,AdamW,0.062158640084234454,,,1.3648937389142515e-05,,,,1,,,0.001638903950399513,,COMPLETE
83,83,37.5,2025-05-24 21:52:48.268024,2025-05-24 21:53:07.868209,0 days 00:00:19.600185,AdamW,0.05933798207744123,,,1.8659083382616775e-05,,,,1,,,0.0015571368422739487,,PRUNED
84,84,60.416666666666664,2025-05-24 21:53:07.902316,2025-05-24 21:53:39.482158,0 days 00:00:31.579842,AdamW,0.029983591916817723,,,1.359960687573194e-05,,,,2,,,0.0011778252391392722,,COMPLETE
85,85,37.5,2025-05-24 21:53:39.536213,2025-05-24 21:53:58.711599,0 days 00:00:19.175386,AdamW,0.02657400173609826,,,1.1875480517731283e-05,,,,2,,,0.0010278834237330617,,PRUNED
86,86,33.333333333333336,2025-05-24 21:53:58.746249,2025-05-24 21:54:15.305773,0 days 00:00:16.559524,Adadelta,0.041781889465021045,12.261814444251515,,,,,,2,5.4754717922017635,,,,PRUNED
87,87,31.25,2025-05-24 21:54:15.337258,2025-05-24 21:54:23.061919,0 days 00:00:07.724661,AdamW,0.013306856574464877,,,1.4311265245236913e-05,,,,1,,,0.001270233760052114,,PRUNED
88,88,33.333333333333336,2025-05-24 21:54:23.088131,2025-05-24 21:54:29.292916,0 days 00:00:06.204785,AdamW,0.09224249606008478,,,2.3094899992290653e-05,,,,5,,,0.0017068805264081038,,PRUNED
89,89,,2025-05-24 21:54:29.318098,2025-05-24 21:54:35.993686,0 days 00:00:06.675588,SGD,0.0303178560178158,,,,0.0004738107204065892,69.35801902453011,False,1,,,,0.34740101427990533,PRUNED
90,90,31.25,2025-05-24 21:54:36.025493,2025-05-24 21:54:55.106288,0 days 00:00:19.080795,AdamW,0.0765498723582563,,,1.4560013287325155e-05,,,,1,,,0.0007928967190877614,,PRUNED
91,91,33.333333333333336,2025-05-24 21:54:55.140472,2025-05-24 21:55:07.442487,0 days 00:00:12.302015,AdamW,0.12416177685790372,,,3.202439596160131e-05,,,,3,,,0.0011975764506194297,,PRUNED
92,92,39.583333333333336,2025-05-24 21:55:07.469292,2025-05-24 21:55:24.302463,0 days 00:00:16.833171,AdamW,0.054002696726257536,,,2.2826205703266725e-05,,,,2,,,0.0023701221526146762,,PRUNED
93,93,33.333333333333336,2025-05-24 21:55:24.337607,2025-05-24 21:55:44.027328,0 days 00:00:19.689721,AdamW,0.10369271982219383,,,4.574994505174373e-05,,,,3,,,0.0029669132831557634,,PRUNED
94,94,58.333333333333336,2025-05-24 21:55:44.062318,2025-05-24 21:56:15.136441,0 days 00:00:31.074123,AdamW,0.02654452617532486,,,7.670890630555269e-05,,,,2,,,0.0018318953209519834,,COMPLETE
95,95,35.416666666666664,2025-05-24 21:56:15.188479,2025-05-24 21:56:34.700272,0 days 00:00:19.511793,AdamW,0.22493343275743635,,,3.037651616234459e-05,,,,2,,,0.000499153354585563,,PRUNED
96,96,29.166666666666668,2025-05-24 21:56:34.735770,2025-05-24 21:56:53.776937,0 days 00:00:19.041167,AdamW,0.1471173733067655,,,1.012619161353807e-05,,,,6,,,0.0009290453059226994,,PRUNED
97,97,33.333333333333336,2025-05-24 21:56:53.812236,2025-05-24 21:57:14.873626,0 days 00:00:21.061390,Adam,0.1575309056889767,,0.007862719062172046,,,,,3,,0.011378582702722056,,,PRUNED
98,98,37.5,2025-05-24 21:57:14.918357,2025-05-24 21:57:34.750773,0 days 00:00:19.832416,AdamW,0.04538277027859112,,,0.00018975195183881165,,,,2,,,0.0006239155564578051,,PRUNED
99,99,37.5,2025-05-24 21:57:34.786113,2025-05-24 21:57:57.316819,0 days 00:00:22.530706,AdamW,0.008937294688531855,,,1.719101589156362e-05,,,,1,,,0.0015791704469810275,,PRUNED
100,100,35.416666666666664,2025-05-24 21:57:57.351998,2025-05-24 21:58:16.994978,0 days 00:00:19.642980,AdamW,0.16915155210790933,,,4.490371393919886e-05,,,,2,,,0.0011298659092913443,,PRUNED
101,101,75.0,2025-05-24 21:58:17.030608,2025-05-24 21:58:48.880094,0 days 00:00:31.849486,AdamW,0.05972187056315591,,,5.2069975761495826e-05,,,,1,,,0.0022625667631474286,,COMPLETE
102,102,77.08333333333333,2025-05-24 21:58:48.931575,2025-05-24 21:59:20.852810,0 days 00:00:31.921235,AdamW,0.06009847667953449,,,0.0001075367335925174,,,,1,,,0.002188787246793746,,COMPLETE
103,103,37.5,2025-05-24 21:59:20.904970,2025-05-24 21:59:40.940122,0 days 00:00:20.035152,AdamW,0.061427058092934465,,,0.00010791413013127431,,,,0,,,0.0025057317495092387,,PRUNED
104,104,39.583333333333336,2025-05-24 21:59:40.975957,2025-05-24 21:59:58.961209,0 days 00:00:17.985252,AdamW,0.0896890151870089,,,7.984892958562557e-05,,,,1,,,0.0014093323349449358,,PRUNED
105,105,33.333333333333336,2025-05-24 21:59:58.994779,2025-05-24 22:00:15.654730,0 days 00:00:16.659951,AdamW,0.034886641309254285,,,0.0014503094052056773,,,,0,,,0.0020088488695742136,,PRUNED
106,106,39.583333333333336,2025-05-24 22:00:15.690602,2025-05-24 22:00:27.751608,0 days 00:00:12.061006,AdamW,0.06600505865402968,,,5.092760949840877e-05,,,,1,,,0.0016755058435249598,,PRUNED
107,107,33.333333333333336,2025-05-24 22:00:27.778881,2025-05-24 22:00:34.297007,0 days 00:00:06.518126,Adadelta,0.07217413844492644,0.36382577227907337,,,,,,1,0.123336688924944,,,,PRUNED
108,108,33.333333333333336,2025-05-24 22:00:34.328973,2025-05-24 22:00:41.618742,0 days 00:00:07.289769,AdamW,0.04717630807817971,,,3.3065267747705717e-05,,,,1,,,0.0036607361968936155,,PRUNED
