,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
46,46,43.75,2025-05-25 05:20:36.260393,2025-05-25 05:20:50.934022,0 days 00:00:14.673629,AdamW,0.4101320728802785,,,0.00015650562583064098,,,,4,,,0.003429096987927951,,COMPLETE
47,47,45.833333333333336,2025-05-25 05:20:50.983985,2025-05-25 05:21:05.268541,0 days 00:00:14.284556,AdamW,0.47033792604351743,,,0.00013945123149732778,,,,3,,,0.0009690634019643146,,COMPLETE
48,48,33.333333333333336,2025-05-25 05:21:05.318440,2025-05-25 05:21:16.862979,0 days 00:00:11.544539,AdamW,0.4994316460754328,,,1.0441252608442617e-05,,,,1,,,0.0012338714720202908,,PRUNED
49,49,31.25,2025-05-25 05:21:16.904509,2025-05-25 05:21:22.962585,0 days 00:00:06.058076,AdamW,0.4449154028095889,,,4.517663752843518e-05,,,,3,,,0.0031665039430069024,,PRUNED
50,50,39.583333333333336,2025-05-25 05:21:22.996534,2025-05-25 05:21:35.412135,0 days 00:00:12.415601,AdamW,0.4226075160012001,,,0.0003195647942689299,,,,9,,,0.0007811805358133069,,COMPLETE
51,51,50.0,2025-05-25 05:21:35.460123,2025-05-25 05:21:48.231677,0 days 00:00:12.771554,AdamW,0.40206278695794073,,,4.545811173442922e-05,,,,6,,,0.0020155396836601747,,COMPLETE
52,52,58.333333333333336,2025-05-25 05:21:48.281986,2025-05-25 05:22:02.755066,0 days 00:00:14.473080,AdamW,0.39390512652164184,,,5.183899822932672e-05,,,,5,,,0.0023594879199339974,,COMPLETE
53,53,47.916666666666664,2025-05-25 05:22:02.805121,2025-05-25 05:22:17.294458,0 days 00:00:14.489337,AdamW,0.3859127355239573,,,7.487409896260576e-05,,,,1,,,0.002834797829031971,,COMPLETE
54,54,27.083333333333332,2025-05-25 05:22:17.345247,2025-05-25 05:22:27.143555,0 days 00:00:09.798308,AdamW,0.3639500422757762,,,0.002204969618691615,,,,4,,,0.005321463016865182,,PRUNED
55,55,62.5,2025-05-25 05:22:27.177779,2025-05-25 05:22:39.802452,0 days 00:00:12.624673,AdamW,0.47080327632215885,,,2.5245419900424137e-05,,,,5,,,0.0014621812894350153,,COMPLETE
