,number,value,datetime_start,datetime_complete,duration,params_algorithm,params_dropout_rate,params_lr_Adadelta,params_lr_Adam,params_lr_AdamW,params_lr_SGD,params_momentum_SGD,params_nesterov_SGD,params_suggested_freeze,params_weight_decay_Adadelta,params_weight_decay_Adam,params_weight_decay_AdamW,params_weight_decay_SGD,state
99,99,39.583333333333336,2025-05-26 01:07:17.683794,2025-05-26 01:07:27.014156,0 days 00:00:09.330362,AdamW,0.01272542941940518,,,0.024157923287956264,,,,9,,,0.00011363739047835662,,PRUNED
100,100,,2025-05-26 01:07:27.049814,2025-05-26 01:07:31.345673,0 days 00:00:04.295859,SGD,0.03497011953787263,,,,0.0021280674608232593,23.05609891291297,False,4,,,,0.010968820383936151,PRUNED
101,101,33.333333333333336,2025-05-26 01:07:31.380743,2025-05-26 01:07:37.417857,0 days 00:00:06.037114,AdamW,0.02131097601349713,,,0.034609576875229545,,,,20,,,0.00014622248735107253,,PRUNED
102,102,43.75,2025-05-26 01:07:37.450929,2025-05-26 01:07:46.684187,0 days 00:00:09.233258,AdamW,0.4049499499358994,,,0.0021330053822152173,,,,12,,,0.00021166246763766787,,COMPLETE
103,103,45.833333333333336,2025-05-26 01:07:46.729058,2025-05-26 01:07:56.139035,0 days 00:00:09.409977,AdamW,0.0030503786145191546,,,0.015427990642076304,,,,30,,,0.00011211281150861198,,COMPLETE
104,104,50.0,2025-05-26 01:07:56.185580,2025-05-26 01:08:05.468474,0 days 00:00:09.282894,AdamW,0.0529847181018131,,,0.006744352340879071,,,,17,,,0.00016736994517987602,,COMPLETE
105,105,45.833333333333336,2025-05-26 01:08:05.517411,2025-05-26 01:08:14.826567,0 days 00:00:09.309156,AdamW,0.05589774328114977,,,0.029176350149168844,,,,16,,,0.00017398711508986885,,COMPLETE
106,106,33.333333333333336,2025-05-26 01:08:14.875671,2025-05-26 01:08:21.011420,0 days 00:00:06.135749,Adadelta,0.24330482196353664,0.3332214729792698,,,,,,15,0.13491204053805983,,,,PRUNED
107,107,33.333333333333336,2025-05-26 01:08:21.044618,2025-05-26 01:08:27.226604,0 days 00:00:06.181986,AdamW,0.036837189486065715,,,0.0063860003887119205,,,,17,,,0.00014457250606720047,,PRUNED
108,108,35.416666666666664,2025-05-26 01:08:27.259606,2025-05-26 01:08:33.426128,0 days 00:00:06.166522,AdamW,0.15824503243140087,,,0.001631888596212461,,,,16,,,0.0001135059768400325,,PRUNED
109,109,37.5,2025-05-26 01:08:33.458843,2025-05-26 01:08:39.637348,0 days 00:00:06.178505,AdamW,0.1800639381448968,,,0.002843648457806366,,,,29,,,0.00015439129973775077,,PRUNED
110,110,43.75,2025-05-26 01:08:39.670899,2025-05-26 01:08:49.041518,0 days 00:00:09.370619,AdamW,0.2067387320205911,,,0.0115566081909818,,,,13,,,0.0002645099750088882,,COMPLETE
111,111,33.333333333333336,2025-05-26 01:08:49.088905,2025-05-26 01:08:55.200687,0 days 00:00:06.111782,AdamW,0.06939500178235103,,,0.021969043862464826,,,,18,,,0.00012738339840410193,,PRUNED
